Dataset,ROC-AUC,MCC
1_3_1_0,0.5916666666666667,0
1_3_1_0,0.1625,0
1_3_1_0,0.6541666666666667,0
1_3_1_0,0.6000000000000001,0
1_3_1_0,0.425,0
1_3_1_0,0.3,0
1_3_1_0,0.35416666666666663,0
1_3_1_0,0.15416666666666667,0
1_3_1_0,0.6208333333333332,0
1_3_1_0,0.4,0
1_3_1_0,0.30833333333333335,0
1_3_1_0,0.45,0
1_3_1_0,0.47916666666666663,0
1_3_1_0,0.3458333333333333,0
1_3_1_0,0.3625,0
1_3_1_0,0.7041666666666667,0
1_3_1_0,0.30833333333333335,0
1_3_1_0,0.42499999999999993,0
1_3_1_0,0.6208333333333333,0
1_3_1_0,0.42083333333333334,0
1_3_1_0,0.41666666666666663,0
1_3_1_0,0.5791666666666666,0
1_3_1_0,0.47916666666666663,0
1_3_1_0,0.7166666666666667,0
1_3_1_0,0.17916666666666667,0
1_3_1_0,0.32083333333333336,0
1_3_1_0,0.41250000000000003,0
1_3_1_0,0.6375,0
1_3_1_0,0.5166666666666667,0
1_3_1_1,0.75,0
1_3_1_1,0.8333333333333333,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.8333333333333333,0
1_3_1_1,0.8333333333333333,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.7083333333333333,0
1_3_1_1,0.5833333333333333,0
1_3_1_1,0.8333333333333333,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.8333333333333333,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.75,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.8333333333333333,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.8333333333333333,0
1_3_1_1,0.8333333333333333,0
1_3_1_1,0.75,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.75,0
1_3_1_1,0.8333333333333333,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.8333333333333333,0
1_3_1_1,0.5416666666666666,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.8333333333333333,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.8333333333333333,0
1_3_1_1,0.8333333333333333,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.7083333333333333,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.8333333333333333,0
1_3_1_1,0.75,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.9583333333333333,0
1_4_0_0,0.25,0
1_4_0_0,0.19444444444444442,0
1_4_0_0,0.08333333333333333,0
1_4_0_0,0.3055555555555556,0
1_4_0_0,0.3055555555555556,0
1_4_0_0,0.3055555555555556,0
1_4_0_0,0.3055555555555556,0
1_4_0_0,0.19444444444444442,0
1_4_0_0,0.3055555555555556,0
1_4_0_0,0.3611111111111111,0
1_4_0_0,0.08333333333333333,0
1_4_0_0,0.3611111111111111,0
1_4_0_0,0.08333333333333333,0
1_4_0_0,0.19444444444444442,0
1_4_0_0,0.1388888888888889,0
1_4_0_0,0.19444444444444442,0
1_4_0_0,0.41666666666666663,0
1_4_0_0,0.19444444444444442,0
1_4_0_0,0.3611111111111111,0
1_4_0_0,0.1388888888888889,0
1_4_0_0,0.19444444444444442,0
1_4_0_0,0.19444444444444442,0
1_4_0_0,0.3055555555555556,0
1_4_0_0,0.027777777777777776,0
1_4_0_0,0.3611111111111111,0
1_4_0_0,0.08333333333333333,0
1_4_0_0,0.1388888888888889,0
1_4_0_0,0.3055555555555556,0
1_4_0_0,0.1388888888888889,0
1_4_0_0,0.41666666666666663,0
1_4_0_0,0.19444444444444442,0
1_4_0_0,0.41666666666666663,0
1_4_0_0,0.3055555555555556,0
1_4_0_0,0.25,0
1_4_0_0,0.25,0
1_4_0_0,0.3055555555555556,0
1_4_0_0,0.3611111111111111,0
1_4_0_0,0.25,0
1_4_0_0,0.25,0
1_4_0_0,0.3055555555555556,0
1_4_0_0,0.19444444444444442,0
1_4_0_0,0.1388888888888889,0
1_4_0_0,0.19444444444444442,0
1_4_0_0,0.41666666666666663,0
1_4_0_0,0.1388888888888889,0
1_4_0_0,0.4722222222222222,0
1_4_0_0,0.1388888888888889,0
1_4_0_0,0.3055555555555556,0
1_4_0_0,0.1388888888888889,0
1_4_0_0,0.25,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0.25,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0.25,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0.25,0
1_4_0_1,0,0
1_4_1_0,0.4846153846153846,0
1_4_1_0,0.6076923076923076,0
1_4_1_0,0.47692307692307695,0
1_4_1_0,0.5538461538461539,0
1_4_1_0,0.3923076923076923,0
1_4_1_0,0.5384615384615384,0
1_4_1_0,0.24615384615384614,0
1_4_1_0,0.5230769230769231,0
1_4_1_0,0.35384615384615387,0
1_4_1_0,0.29230769230769227,0
1_4_1_0,0.3615384615384616,0
1_4_1_0,0.41538461538461535,0
1_4_1_0,0.3846153846153846,0
1_4_1_0,0.3076923076923077,0
1_4_1_0,0.39999999999999997,0
1_4_1_0,0.23076923076923075,0
1_4_1_0,0.4,0
1_4_1_0,0.25384615384615383,0
1_4_1_0,0.3307692307692308,0
1_4_1_0,0.4769230769230769,0
1_4_1_0,0.36153846153846153,0
1_4_1_0,0.5230769230769231,0
1_4_1_0,0.16153846153846152,0
1_4_1_0,0.7615384615384616,0
1_4_1_0,0.36923076923076925,0
1_4_1_0,0.3846153846153846,0
1_4_1_0,0.3538461538461538,0
1_4_1_0,0.6153846153846154,0
1_4_1_0,0.33076923076923076,0
1_4_1_0,0.5769230769230769,0
1_4_1_0,0.4461538461538462,0
1_4_1_0,0.48461538461538456,0
1_4_1_0,0.34615384615384615,0
1_4_1_0,0.4076923076923077,0
1_4_1_0,0.4307692307692308,0
1_4_1_0,0.5076923076923078,0
1_4_1_0,0.19999999999999998,0
1_4_1_0,0.6923076923076924,0
1_4_1_0,0.26153846153846155,0
1_4_1_0,0.3692307692307692,0
1_4_1_0,0.4692307692307693,0
1_4_1_0,0.5153846153846153,0
1_4_1_0,0.5769230769230769,0
1_4_1_0,0.5307692307692308,0
1_4_1_0,0.4230769230769231,0
1_4_1_0,0.6076923076923078,0
1_4_1_0,0.5,0
1_4_1_0,0.41538461538461535,0
1_4_1_0,0.2846153846153846,0
1_4_1_0,0.5846153846153845,0
1_4_1_1,0.7916666666666666,0
1_4_1_1,0.8194444444444444,0
1_4_1_1,0.861111111111111,0
1_4_1_1,0.8194444444444444,0
1_4_1_1,0.5277777777777777,0
1_4_1_1,0.6805555555555555,0
1_4_1_1,0.5138888888888888,0
1_4_1_1,0.7083333333333334,0
1_4_1_1,0.5694444444444444,0
1_4_1_1,0.8333333333333334,0
1_4_1_1,0.4305555555555556,0
1_4_1_1,0.5972222222222222,0
1_4_1_1,0.625,0
1_4_1_1,0.6388888888888888,0
1_4_1_1,0.5138888888888888,0
1_4_1_1,0.5972222222222222,0
1_4_1_1,0.3472222222222222,0
1_4_1_1,0.8055555555555556,0
1_4_1_1,0.9166666666666666,0
1_4_1_1,0.5694444444444444,0
1_4_1_1,0.3611111111111111,0
1_4_1_1,0.611111111111111,0
1_4_1_1,0.5416666666666666,0
1_4_1_1,0.6805555555555555,0
1_4_1_1,0.736111111111111,0
1_4_1_1,0.736111111111111,0
1_4_1_1,0.5555555555555556,0
1_4_1_1,0.5416666666666667,0
1_4_1_1,0.7638888888888888,0
1_4_1_1,0.611111111111111,0
1_4_1_1,0.9027777777777778,0
1_4_1_1,0.6805555555555556,0
1_4_1_1,0.861111111111111,0
1_4_1_1,0.9444444444444445,0
1_4_1_1,0.8472222222222222,0
1_4_1_1,0.861111111111111,0
1_4_1_1,0.4583333333333333,0
1_4_1_1,0.625,0
1_4_1_1,0.5555555555555556,0
1_4_1_1,0.7916666666666666,0
1_4_1_1,0.9027777777777778,0
1_4_1_1,0.625,0
1_4_1_1,0.7222222222222222,0
1_4_1_1,0.861111111111111,0
1_4_1_1,0.8333333333333333,0
1_4_1_1,0.6527777777777778,0
1_4_1_1,0.9027777777777778,0
1_4_1_1,0.7083333333333334,0
1_4_1_1,0.3611111111111111,0
1_4_1_1,0.611111111111111,0
1_5_0_0,0.45,0
1_5_0_0,0.375,0
1_5_0_0,0.04999999999999999,0
1_5_0_0,0.12499999999999999,0
1_5_0_0,0.03749999999999999,0
1_5_0_0,0.3875,0
1_5_0_0,0.3125,0
1_5_0_0,0.4375,0
1_5_0_0,0.5,0
1_5_0_0,0.41250000000000003,0
1_5_0_0,0.5249999999999999,0
1_5_0_0,0.012499999999999997,0
1_5_0_0,0.44999999999999996,0
1_5_0_0,0.062499999999999986,0
1_5_0_0,0.4125,0
1_5_0_0,0.08750000000000001,0
1_5_0_0,0.08750000000000001,0
1_5_0_0,0.45,0
1_5_0_0,0.08750000000000001,0
1_5_0_0,0.2,0
1_5_0_0,0.625,0
1_5_0_0,0.2875,0
1_5_0_0,0.4,0
1_5_0_0,0.27499999999999997,0
1_5_0_0,0.35,0
1_5_0_0,0.6624999999999999,0
1_5_0_0,0.6499999999999999,0
1_5_0_0,0.3875,0
1_5_0_0,0.4375,0
1_5_0_0,0.4875,0
1_5_0_0,0.55,0
1_5_0_0,0.225,0
1_5_0_0,0.4375,0
1_5_0_0,0.15,0
1_5_0_0,0.47500000000000003,0
1_5_0_0,0.4375,0
1_5_0_0,0.35,0
1_5_0_0,0.475,0
1_5_0_0,0.4625,0
1_5_0_0,0.4,0
1_5_0_0,0.16249999999999998,0
1_5_0_0,0.6625,0
1_5_0_0,0.425,0
1_5_0_0,0.325,0
1_5_0_0,0.4,0
1_5_0_0,0.325,0
1_5_0_0,0.4375,0
1_5_0_0,0.6249999999999999,0
1_5_0_0,0.25,0
1_5_0_0,0.4375,0
1_5_0_1,0.45454545454545453,0
1_5_0_1,0.2272727272727273,0
1_5_0_1,0.4318181818181818,0
1_5_0_1,0.2727272727272727,0
1_5_0_1,0.5454545454545454,0
1_5_0_1,0.4318181818181818,0
1_5_0_1,0.45454545454545453,0
1_5_0_1,0.2727272727272727,0
1_5_0_1,0.36363636363636365,0
1_5_0_1,0.5227272727272727,0
1_5_0_1,0.40909090909090906,0
1_5_0_1,0.45454545454545453,0
1_5_0_1,0.4772727272727273,0
1_5_0_1,0.5,0
1_5_0_1,0.18181818181818182,0
1_5_0_1,0.3409090909090909,0
1_5_0_1,0.2727272727272727,0
1_5_0_1,0.5227272727272727,0
1_5_0_1,0.5909090909090909,0
1_5_0_1,0.34090909090909094,0
1_5_0_1,0.47727272727272724,0
1_5_0_1,0.18181818181818182,0
1_5_0_1,0.6818181818181818,0
1_5_0_1,0.47727272727272724,0
1_5_0_1,0.2727272727272727,0
1_5_0_1,0.2272727272727273,0
1_5_0_1,0.11363636363636362,0
1_5_0_1,0.4090909090909091,0
1_5_0_1,0.36363636363636365,0
1_5_0_1,0.4318181818181818,0
1_5_0_1,0.5454545454545454,0
1_5_0_1,0.3409090909090909,0
1_5_0_1,0.38636363636363635,0
1_5_0_1,0.40909090909090906,0
1_5_0_1,0.4318181818181818,0
1_5_0_1,0.38636363636363635,0
1_5_0_1,0.36363636363636365,0
1_5_0_1,0.6818181818181818,0
1_5_0_1,0.2272727272727273,0
1_5_0_1,0.47727272727272724,0
1_5_0_1,0.47727272727272724,0
1_5_0_1,0.29545454545454547,0
1_5_0_1,0.4318181818181818,0
1_5_0_1,0.38636363636363635,0
1_5_0_1,0.5,0
1_5_0_1,0.4545454545454546,0
1_5_0_1,0.36363636363636365,0
1_5_0_1,0.25,0
1_5_0_1,0.45454545454545453,0
1_5_0_1,0.7045454545454546,0
1_5_1_0,0.844,0
1_5_1_0,0.788,0
1_5_1_0,0.84,0
1_5_1_0,0.788,0
1_5_1_0,0.748,0
1_5_1_0,0.776,0
1_5_1_0,0.736,0
1_5_1_0,0.796,0
1_5_1_0,0.78,0
1_5_1_0,0.716,0
1_5_1_0,0.84,0
1_5_1_0,0.8,0
1_5_1_0,0.84,0
1_5_1_0,0.808,0
1_5_1_0,0.8,0
1_5_1_0,0.736,0
1_5_1_0,0.864,0
1_5_1_0,0.764,0
1_5_1_0,0.784,0
1_5_1_0,0.86,0
1_5_1_0,0.756,0
1_5_1_0,0.784,0
1_5_1_0,0.796,0
1_5_1_0,0.812,0
1_5_1_0,0.796,0
1_5_1_0,0.828,0
1_5_1_0,0.8160000000000001,0
1_5_1_0,0.772,0
1_5_1_0,0.812,0
1_5_1_0,0.788,0
1_5_1_0,0.796,0
1_5_1_0,0.784,0
1_5_1_0,0.836,0
1_5_1_0,0.744,0
1_5_1_0,0.804,0
1_5_1_0,0.836,0
1_5_1_0,0.732,0
1_5_1_0,0.76,0
1_5_1_0,0.748,0
1_5_1_0,0.772,0
1_5_1_0,0.756,0
1_5_1_0,0.788,0
1_5_1_0,0.872,0
1_5_1_0,0.712,0
1_5_1_0,0.7999999999999999,0
1_5_1_0,0.764,0
1_5_1_0,0.756,0
1_5_1_0,0.876,0
1_5_1_0,0.848,0
1_5_1_0,0.86,0
1_5_1_1,0.9477124183006536,0.6184901159304442
1_5_1_1,0.9183006535947712,0.6362737544936452
1_5_1_1,0.9084967320261439,0.6184901159304442
1_5_1_1,0.9183006535947712,0.7029350233548073
1_5_1_1,0.9019607843137255,0.5829897614331537
1_5_1_1,0.9297385620915032,0.6184901159304442
1_5_1_1,0.934640522875817,0.6571020777677317
1_5_1_1,0.8921568627450981,0.6184901159304442
1_5_1_1,0.8937908496732027,0.6184901159304442
1_5_1_1,0.9199346405228758,0.6184901159304442
1_5_1_1,0.9052287581699348,0.7029350233548073
1_5_1_1,0.946078431372549,0.7029350233548073
1_5_1_1,0.9084967320261439,0.6184901159304442
1_5_1_1,0.934640522875817,0.6184901159304442
1_5_1_1,0.9395424836601307,0.7029350233548073
1_5_1_1,0.934640522875817,0.7029350233548073
1_5_1_1,0.9183006535947712,0.6571020777677317
1_5_1_1,0.9150326797385621,0.5500819683203746
1_5_1_1,0.9199346405228758,0.7029350233548073
1_5_1_1,0.9215686274509803,0.6571020777677317
1_5_1_1,0.9330065359477124,0.7029350233548073
1_5_1_1,0.9248366013071896,0.6184901159304442
1_5_1_1,0.9068627450980392,0.7404858727424125
1_5_1_1,0.9215686274509803,0.6184901159304442
1_5_1_1,0.9297385620915033,0.6184901159304442
1_5_1_1,0.926470588235294,0.7029350233548073
1_5_1_1,0.9477124183006536,0.6683495915092551
1_5_1_1,0.9035947712418301,0.6184901159304442
1_5_1_1,0.9215686274509803,0.7029350233548073
1_5_1_1,0.9215686274509804,0.6184901159304442
1_5_1_1,0.9248366013071896,0.6184901159304442
1_5_1_1,0.9232026143790849,0.5829897614331537
1_5_1_1,0.9297385620915033,0.6362737544936452
1_5_1_1,0.9362745098039216,0.7404858727424125
1_5_1_1,0.9330065359477124,0.6184901159304442
1_5_1_1,0.8954248366013072,0.6184901159304442
1_5_1_1,0.9133986928104575,0.7029350233548073
1_5_1_1,0.9297385620915033,0.6184901159304442
1_5_1_1,0.9411764705882353,0.7029350233548073
1_5_1_1,0.9150326797385621,0.5829897614331537
1_5_1_1,0.9264705882352942,0.6184901159304442
1_5_1_1,0.946078431372549,0.6683495915092551
1_5_1_1,0.8872549019607843,0.6184901159304442
1_5_1_1,0.9297385620915033,0.6184901159304442
1_5_1_1,0.9117647058823529,0.5829897614331537
1_5_1_1,0.9379084967320261,0.6571020777677317
1_5_1_1,0.9313725490196078,0.7029350233548073
1_5_1_1,0.9232026143790849,0.6184901159304442
1_5_1_1,0.9199346405228758,0.7029350233548073
1_5_1_1,0.9068627450980392,0.6571020777677317
2_0_0_0,0.6079545454545455,0
2_0_0_0,0.6193181818181818,0
2_0_0_0,0.5738636363636365,0
2_0_0_0,0.4431818181818182,0
2_0_0_0,0.5113636363636365,0
2_0_0_0,0.5340909090909092,0
2_0_0_0,0.4829545454545454,0
2_0_0_0,0.5,0
2_0_0_0,0.5454545454545454,0
2_0_0_0,0.4602272727272728,0
2_0_0_0,0.5056818181818182,0
2_0_0_0,0.5,0
2_0_0_0,0.5227272727272727,0
2_0_0_0,0.5852272727272727,0
2_0_0_0,0.5568181818181819,0
2_0_0_0,0.6136363636363636,0
2_0_0_0,0.5000000000000001,0
2_0_0_0,0.528409090909091,0
2_0_0_0,0.44886363636363635,0
2_0_0_0,0.6761363636363636,0
2_0_0_0,0.5681818181818181,0
2_0_0_0,0.4602272727272728,0
2_0_0_0,0.5511363636363636,0
2_0_0_0,0.4488636363636364,0
2_0_0_0,0.4829545454545455,0
2_0_0_0,0.5056818181818182,0
2_0_0_0,0.4886363636363637,0
2_0_0_0,0.465909090909091,0
2_0_0_0,0.4943181818181819,0
2_0_0_0,0.6079545454545455,0
2_0_0_0,0.5909090909090909,0
2_0_0_0,0.5284090909090909,0
2_0_0_0,0.5795454545454546,0
2_0_0_0,0.44318181818181823,0
2_0_0_0,0.625,0
2_0_0_0,0.5681818181818181,0
2_0_0_0,0.6590909090909091,0
2_0_0_0,0.42045454545454547,0
2_0_0_0,0.5738636363636365,0
2_0_0_0,0.5681818181818183,0
2_0_0_0,0.5227272727272727,0
2_0_0_0,0.5795454545454546,0
2_0_0_0,0.619318181818182,0
2_0_0_0,0.4375,0
2_0_0_0,0.6590909090909091,0
2_0_0_0,0.625,0
2_0_0_0,0.5795454545454546,0
2_0_0_0,0.5056818181818182,0
2_0_0_0,0.4375,0
2_0_0_0,0.5795454545454546,0
2_0_0_1,0.451923076923077,0
2_0_0_1,0.5697115384615385,-0.09656090991705352
2_0_0_1,0.5096153846153846,-0.09656090991705352
2_0_0_1,0.48076923076923084,-0.09656090991705352
2_0_0_1,0.5673076923076923,-0.09656090991705352
2_0_0_1,0.4399038461538462,-0.09656090991705352
2_0_0_1,0.6586538461538461,-0.09656090991705352
2_0_0_1,0.4591346153846154,-0.09656090991705352
2_0_0_1,0.5937500000000001,0
2_0_0_1,0.514423076923077,0
2_0_0_1,0.4951923076923078,-0.09656090991705352
2_0_0_1,0.5528846153846154,-0.09656090991705352
2_0_0_1,0.5288461538461539,0
2_0_0_1,0.59375,-0.09656090991705352
2_0_0_1,0.5504807692307693,-0.09656090991705352
2_0_0_1,0.4951923076923077,-0.09656090991705352
2_0_0_1,0.5552884615384616,-0.09656090991705352
2_0_0_1,0.4879807692307693,0
2_0_0_1,0.5841346153846155,-0.09656090991705352
2_0_0_1,0.6201923076923077,-0.09656090991705352
2_0_0_1,0.6009615384615385,-0.09656090991705352
2_0_0_1,0.45913461538461536,-0.09656090991705352
2_0_0_1,0.5024038461538461,-0.09656090991705352
2_0_0_1,0.5649038461538461,-0.09656090991705352
2_0_0_1,0.6899038461538463,-0.09656090991705352
2_0_0_1,0.47115384615384626,-0.09656090991705352
2_0_0_1,0.514423076923077,-0.09656090991705352
2_0_0_1,0.5336538461538461,-0.09656090991705352
2_0_0_1,0.4495192307692307,-0.09656090991705352
2_0_0_1,0.6201923076923077,0
2_0_0_1,0.5552884615384616,-0.09656090991705352
2_0_0_1,0.5120192307692308,-0.09656090991705352
2_0_0_1,0.4711538461538462,-0.09656090991705352
2_0_0_1,0.516826923076923,-0.09656090991705352
2_0_0_1,0.36778846153846156,-0.09656090991705352
2_0_0_1,0.6009615384615385,0
2_0_0_1,0.6057692307692308,-0.09656090991705352
2_0_0_1,0.6250000000000001,-0.09656090991705352
2_0_0_1,0.5384615384615384,0
2_0_0_1,0.5673076923076923,-0.09656090991705352
2_0_0_1,0.6153846153846154,-0.09656090991705352
2_0_0_1,0.5240384615384617,-0.09656090991705352
2_0_0_1,0.6346153846153846,-0.09656090991705352
2_0_0_1,0.451923076923077,0
2_0_0_1,0.4567307692307694,-0.09656090991705352
2_0_0_1,0.5913461538461539,-0.09656090991705352
2_0_0_1,0.6201923076923077,-0.09656090991705352
2_0_0_1,0.6346153846153847,-0.09656090991705352
2_0_0_1,0.3485576923076923,-0.09656090991705352
2_0_0_1,0.5961538461538461,-0.09656090991705352
2_0_1_0,0.97,0
2_0_1_0,0.97,0
2_0_1_0,0.9600000000000001,0
2_0_1_0,0.9500000000000001,0
2_0_1_0,0.945,0
2_0_1_0,0.9349999999999999,0
2_0_1_0,0.98,0
2_0_1_0,0.98,0
2_0_1_0,0.97,0
2_0_1_0,0.98,0
2_0_1_0,0.97,0
2_0_1_0,0.995,0
2_0_1_0,0.98,0
2_0_1_0,0.98,0
2_0_1_0,0.995,0
2_0_1_0,0.96,0
2_0_1_0,0.96,0
2_0_1_0,0.995,0
2_0_1_0,0.9349999999999999,0
2_0_1_0,0.97,0
2_0_1_0,0.98,0
2_0_1_0,0.97,0
2_0_1_0,0.9349999999999999,0
2_0_1_0,0.995,0
2_0_1_0,0.995,0
2_0_1_0,0.9500000000000001,0
2_0_1_0,0.9349999999999999,0
2_0_1_0,0.995,0
2_0_1_0,0.9149999999999999,0
2_0_1_0,0.885,0
2_0_1_0,0.95,0
2_0_1_0,0.995,0
2_0_1_0,0.995,0
2_0_1_0,0.995,0
2_0_1_0,0.98,0
2_0_1_0,0.945,0
2_0_1_0,0.98,0
2_0_1_0,0.96,0
2_0_1_0,0.97,0
2_0_1_0,0.9550000000000001,0
2_0_1_0,0.9400000000000001,0
2_0_1_0,0.98,0
2_0_1_0,0.98,0
2_0_1_0,0.98,0
2_0_1_0,0.96,0
2_0_1_0,0.97,0
2_0_1_0,0.995,0
2_0_1_0,0.995,0
2_0_1_0,0.96,0
2_0_1_0,0.98,0
2_0_1_1,0.9180952380952382,0
2_0_1_1,0.9561904761904761,0
2_0_1_1,0.939047619047619,0
2_0_1_1,0.9504761904761905,0
2_0_1_1,0.9704761904761905,0
2_0_1_1,0.939047619047619,0
2_0_1_1,0.9457142857142857,0
2_0_1_1,0.9276190476190477,0
2_0_1_1,0.92,0
2_0_1_1,0.9361904761904762,0
2_0_1_1,0.8866666666666666,0
2_0_1_1,0.9495238095238095,0
2_0_1_1,0.9438095238095238,0
2_0_1_1,0.9419047619047619,0
2_0_1_1,0.7723809523809524,0
2_0_1_1,0.9095238095238095,0
2_0_1_1,0.9314285714285714,0
2_0_1_1,0.860952380952381,0
2_0_1_1,0.9504761904761905,0
2_0_1_1,0.9257142857142857,0
2_0_1_1,0.9161904761904762,0
2_0_1_1,0.920952380952381,0
2_0_1_1,0.9552380952380952,0
2_0_1_1,0.94,0
2_0_1_1,0.9152380952380953,0
2_0_1_1,0.9304761904761905,0
2_0_1_1,0.9028571428571428,0
2_0_1_1,0.9314285714285715,0
2_0_1_1,0.9199999999999999,0
2_0_1_1,0.9828571428571429,0
2_0_1_1,0.9247619047619048,0
2_0_1_1,0.9380952380952381,0
2_0_1_1,0.8961904761904762,0
2_0_1_1,0.9638095238095238,0
2_0_1_1,0.8504761904761904,0
2_0_1_1,0.9371428571428572,0
2_0_1_1,0.9123809523809524,0
2_0_1_1,0.9600000000000001,0
2_0_1_1,0.9304761904761905,0
2_0_1_1,0.9466666666666667,0
2_0_1_1,0.9504761904761905,0
2_0_1_1,0.8714285714285713,0
2_0_1_1,0.9057142857142857,0
2_0_1_1,0.940952380952381,0
2_0_1_1,0.9552380952380952,0
2_0_1_1,0.8752380952380953,0
2_0_1_1,0.8914285714285715,0
2_0_1_1,0.9333333333333333,0
2_0_1_1,0.9104761904761905,0
2_0_1_1,0.9571428571428571,0
2_1_0_0,0.6544117647058822,0
2_1_0_0,0.6985294117647058,0
2_1_0_0,0.6617647058823529,0
2_1_0_0,0.5367647058823529,0
2_1_0_0,0.7132352941176471,0
2_1_0_0,0.6029411764705882,0
2_1_0_0,0.676470588235294,0
2_1_0_0,0.625,0
2_1_0_0,0.6176470588235294,0
2_1_0_0,0.5955882352941178,0
2_1_0_0,0.6544117647058825,0
2_1_0_0,0.6838235294117647,0
2_1_0_0,0.6985294117647058,0
2_1_0_0,0.7058823529411764,0
2_1_0_0,0.6397058823529412,0
2_1_0_0,0.6102941176470589,0
2_1_0_0,0.47794117647058826,0
2_1_0_0,0.7132352941176471,0
2_1_0_0,0.44852941176470584,0
2_1_0_0,0.7279411764705882,0
2_1_0_0,0.6617647058823529,0
2_1_0_0,0.7720588235294118,0
2_1_0_0,0.5588235294117647,0
2_1_0_0,0.5588235294117647,0
2_1_0_0,0.573529411764706,0
2_1_0_0,0.6617647058823529,0
2_1_0_0,0.6764705882352942,0
2_1_0_0,0.536764705882353,0
2_1_0_0,0.6691176470588236,0
2_1_0_0,0.6838235294117647,0
2_1_0_0,0.6102941176470589,0
2_1_0_0,0.6323529411764706,0
2_1_0_0,0.6691176470588235,0
2_1_0_0,0.5588235294117647,0
2_1_0_0,0.6911764705882353,0
2_1_0_0,0.6470588235294118,0
2_1_0_0,0.588235294117647,0
2_1_0_0,0.7205882352941176,0
2_1_0_0,0.6911764705882353,0
2_1_0_0,0.6617647058823529,0
2_1_0_0,0.5661764705882353,0
2_1_0_0,0.625,0
2_1_0_0,0.5955882352941178,0
2_1_0_0,0.75,0
2_1_0_0,0.7132352941176471,0
2_1_0_0,0.5808823529411764,0
2_1_0_0,0.6397058823529411,0
2_1_0_0,0.7132352941176471,0
2_1_0_0,0.6764705882352942,0
2_1_0_0,0.6764705882352942,0
2_1_0_1,0.5157142857142858,0
2_1_0_1,0.5685714285714286,0
2_1_0_1,0.5614285714285715,0
2_1_0_1,0.5942857142857142,0
2_1_0_1,0.5642857142857143,0
2_1_0_1,0.5071428571428571,0
2_1_0_1,0.5814285714285714,0
2_1_0_1,0.6185714285714287,0
2_1_0_1,0.5771428571428572,0
2_1_0_1,0.5857142857142857,0
2_1_0_1,0.6814285714285716,0
2_1_0_1,0.572857142857143,0
2_1_0_1,0.5157142857142856,0
2_1_0_1,0.5514285714285714,0
2_1_0_1,0.5828571428571429,-0.12139539573337679
2_1_0_1,0.5914285714285714,0
2_1_0_1,0.5342857142857143,0
2_1_0_1,0.5228571428571428,0
2_1_0_1,0.5971428571428571,0
2_1_0_1,0.5128571428571429,0
2_1_0_1,0.6057142857142858,0
2_1_0_1,0.6071428571428571,0
2_1_0_1,0.5942857142857143,0
2_1_0_1,0.5685714285714285,0
2_1_0_1,0.5457142857142856,0
2_1_0_1,0.61,0
2_1_0_1,0.5214285714285714,0
2_1_0_1,0.5542857142857143,0
2_1_0_1,0.6114285714285713,0
2_1_0_1,0.5728571428571428,0
2_1_0_1,0.6571428571428571,0
